,공공기관 및 기업 고위직(11),행정?경영 지원 및 마케팅 관리직(12),전문 서비스 관리직(13),건설·전기 및 생산 관련 관리직(14),판매 및 고객 서비스 관리직(15),과학 전문가 및 관련직(21),정보 통신 전문가 및 기술직(22),공학 전문가 및 기술직(23),보건·사회복지 및 종교 관련직(24),교육 전문가 및 관련직(25),법률 및 행정 전문직(26),경영·금융전문가 및 관련직(27),문화·예술·스포츠 전문가 및 관련직(28),경영 및 회계 관련 사무직(31),금융 사무직(32),법률 및 감사 사무직(33),상담·안내·통계 및 기타 사무직(39),경찰·소방 및 보안 관련 서비스직(41),돌봄·보건 및 개인 생활 서비스직(42),운송 및 여가 서비스직(43),조리 및 음식 서비스직(44),영업직(51),매장 판매 및 상품 대여직(52),통신 및 방문·노점 판매 관련직(53),농축산 숙련직(61),임업 숙련직(62),어업 숙련직(63),식품가공 관련 기능직(71),섬유·의복 및 가죽 관련 기능직(72),목재가구악기 및 간판 관련 기능직(73),금속 성형 관련 기능직(74),운송 및 기계 관련 기능직(75),전기 및 전자 관련 기능직(76),정보 통신 및 방송장비 관련 기능직(77),건설 및 채굴 관련 기능직(78),기타 기능 관련직(79),식품가공 관련 기계 조작직(81),섬유 및 신발 관련 기계 조작직(82),화학 관련 기계 조작직(83),금속 및 비금속 관련 기계 조작직(84),기계 제조 및 관련 기계 조작직(85),전기 및 전자 관련 기계 조작직(86),운전 및 운송 관련직(87),상하수도 및 재활용 처리 관련 기계 조작직(88),목재인쇄 및 기타 기계 조작직(89),건설 및 광업 관련 단순 노무직(91),운송 관련 단순 노무직(92),제조 관련 단순 노무직(93),청소 및 경비 관련 단순 노무직(94),가사·음식 및 판매 관련 단순 노무직(95),농림어업 및 기타 서비스 단순 노무직(99)
2005-04-01,2508.27472796814,4728.163803717203,2746.298893821313,2279.1998824284083,1358.884838175578,3159.0869689537612,2331.9239543524823,2092.697216544997,1792.0002229405623,2250.547352750385,4512.75161751078,2690.661648297099,2217.2963265238272,1917.339595371714,2447.805482500254,2745.0757638387877,1357.4168652239816,1741.5711647085955,1478.6776259053738,2124.6358441763296,1504.6211331808481,2032.3843662596341,2116.6952809202953,1898.1499341756255,1646.6060033541758,1590.0044109687324,1865.7230690776705,1393.2162968386222,1173.5194759730684,1833.9685855502876,1697.7040879273893,1797.2642156427098,2197.9091497237805,2423.36059517765,1897.0897608339874,1913.585028872067,709.0983364232133,1333.7142732832576,1832.5437327389268,1753.4291690756143,1936.441969154915,1379.9471887679767,1543.4216320152507,1876.8120335570225,1722.6992482350292,1965.5086507212561,1870.186932293048,1399.514974141788,1109.4609793862674,1054.7922629958266,1149.5394348389582
2005-05-01,2594.6188241945065,4738.616634267647,2779.602041733576,2302.5931932365243,1398.2572920158386,3164.5034799120967,2346.3378925588745,2105.8129104280456,1797.8621682661249,2267.9094400933277,4535.968387241059,2702.326452656506,2222.355833117509,1927.854347542443,2452.0801343473086,2742.795244292063,1364.1383643046213,1748.7922202089962,1480.20920406246,2114.9205307707284,1504.4495380886433,2043.5920430242788,2104.2053056621276,1899.5680365420756,1652.343568094438,1587.5726055609784,1866.8313038075025,1395.1098575965927,1179.843762683683,1830.0468846919803,1706.4744285440422,1807.0375435106948,2194.6878034804968,2424.809536717423,1899.3716306252595,1914.445452682995,730.9422218871774,1341.472263352461,1837.068921749807,1761.8020522665183,1939.1216669703822,1391.2739413049262,1549.1162124198258,1879.556914422217,1723.9643147318955,1957.5456825006931,1869.6271959618114,1401.8654044369803,1112.0274629128774,1058.9223899825656,1154.5600603535697
2005-06-01,2683.465517888292,4744.625114962004,2811.5634495913177,2327.9456929693183,1438.633230117821,3169.6999504369846,2360.6818457424893,2119.699123879531,1803.6198336517516,2285.370461360582,4557.167555411301,2714.1624942143935,2227.31417869003,1938.3292842827436,2456.4854294808433,2740.710763766126,1370.9422309603285,1756.1981889338786,1480.1377070103338,2104.9717096314366,1504.2566934294705,2055.2514964177535,2089.828750575555,1901.1676793404324,1658.1900343477291,1585.11816473974,1866.5471317824722,1397.2364889654807,1186.1524090012886,1824.4735282247348,1715.2007308966502,1816.9318457194445,2192.694531844675,2425.8698932646676,1901.4004608315129,1915.536384619889,753.3153590117671,1348.3420127007212,1841.4293165548756,1769.8478036765655,1941.0513041498643,1403.0365060592478,1554.76893848577,1882.3078526399183,1726.0571013638541,1949.2721130347356,1868.8401581641986,1404.4001261806357,1115.013176104621,1063.0625254849817,1159.452552296724
2005-07-01,2769.371119176293,4751.76045012217,2842.878264656025,2352.83830691495,1477.6509183649425,3174.5635923828995,2374.3988444207575,2133.670927724817,1809.0641848767903,2302.9555509529155,4574.234310802716,2725.9079072667805,2232.3387683992696,1948.8131259433492,2461.197611613937,2739.15650366273,1377.5525276772096,1763.775265646255,1480.4302954614377,2095.9626277997977,1504.4623289463798,2066.6857339494454,2076.961342476325,1902.9110835203994,1663.7348565415882,1583.0482381658694,1865.6763094522025,1399.8044548845692,1192.2702022768585,1819.008524567457,1723.7579972656686,1827.045726111847,2189.87475593093,2426.9083351738445,1903.1409289808248,1916.735485435637,774.9628264722782,1354.8607160781578,1845.4952770424056,1777.3781936100333,1943.9683527002271,1413.7536186015614,1560.2616240712737,1886.349713635208,1729.0773629814103,1940.5794427781198,1868.2532608465392,1405.6022925561338,1118.5381287168686,1067.2520471708362,1164.2223122697574
2005-08-01,2856.656515995555,4757.476405956696,2874.0946370558927,2376.043599568987,1517.3197708097043,3179.4667027276514,2388.0356240205083,2147.8976047838682,1815.2211317987064,2322.0930864610705,4590.03262213733,2736.190332744991,2237.2015819298435,1959.2732116454836,2465.8575876496666,2736.3792602775798,1384.253613312328,1771.4084050850124,1481.0110973721344,2087.4334909882937,1504.72880535797,2078.1691350686524,2063.834171222841,1904.6121116476286,1669.327185669955,1579.4693930586297,1864.4103038514122,1402.401892008058,1198.382132462314,1813.1130090330983,1732.4175759955083,1837.1953278341198,2186.825209751082,2427.767996312786,1904.9110475873592,1917.9735450849535,797.3873348666607,1361.0775180418607,1849.2597049742108,1784.924348691721,1946.0635024263624,1424.1287812855119,1565.7719397070853,1888.3406852031985,1732.0427508461175,1932.3958520920246,1866.7643688909034,1406.7575715317928,1122.154869531861,1071.3175386436012,1169.0194083816248
2005-09-01,2945.2868385976562,4760.616436423194,2903.6658310703488,2399.092459913494,1557.3547003645078,3184.119077162623,2401.8245474352498,2162.2797948417146,1821.466280756861,2342.084207014527,4606.185448354324,2746.621919165643,2242.1468438309744,1969.7555290455932,2471.5074634073194,2733.7886928167522,1390.9734652523964,1778.9514245658572,1480.9210295617072,2079.348016560363,1505.125433002876,2090.38953234749,2050.1393797770775,1906.3088275697844,1675.1463143225362,1576.1191241552694,1862.6343852198345,1405.1568975211048,1204.3884633354505,1807.2092493472685,1741.0618724975004,1847.4595571363118,2183.7732040096407,2428.5006149597875,1905.9901062274978,1918.5300025321026,820.1655217472123,1367.0592897910924,1852.987071334428,1792.3865931385487,1948.1937898438548,1434.5206778812135,1570.6624313101263,1892.4125801840412,1734.3904004769784,1923.2253461044845,1864.9544669881616,1406.9107425795007,1126.2413648075749,1075.370541670439,1173.9736547776843
2005-10-01,3030.3414255765006,4763.25985831363,2933.6587900487,2421.629984893703,1595.803006373223,3188.6830605508667,2415.334986345179,2177.094369319196,1827.3698919026958,2361.7658515089365,4624.079877205413,2756.736892365864,2247.106107338669,1980.2676767872408,2478.3800540645034,2731.8803158973137,1397.5173944725789,1786.458496294257,1481.7116039131568,2073.0389644672027,1505.9348656788559,2103.0333907144536,2037.2517223206105,1907.9215783686025,1680.6850960582683,1572.5377397257373,1860.9709705362404,1407.8813500166702,1210.1323272245013,1802.8201449425117,1749.6619175753362,1857.4372777714589,2181.2078269170365,2429.4477039811477,1905.8411476196045,1921.3454957967142,842.1859069615488,1373.1309500434045,1856.7943362897474,1799.6994757611176,1950.1785276645858,1444.7697393712904,1575.6036918590373,1896.1437293856504,1736.6926774283404,1914.5532298172507,1863.4665803767282,1406.7151624080043,1130.791922955543,1079.4195520016053,1179.0258553390006
2005-11-01,3117.3467244191656,4764.4294001759135,2963.3623700886387,2445.131583627592,1634.95723039535,3193.302755538859,2429.292559926699,2191.175694220354,1833.342833473984,2383.2633362520605,4645.953539667975,2766.5874644387045,2251.8749856352997,1990.7572886464147,2485.4414271110254,2729.0610734261727,1404.2037737851688,1793.8742631994553,1482.725760715294,2070.867881698307,1505.8170766944206,2115.9198083059114,2022.8188080494451,1909.4878332393741,1686.3671654177497,1569.0411447002543,1859.330613820682,1410.2530003517654,1215.8892376049578,1798.025555037832,1758.3379816399888,1867.223460085698,2178.6939764790613,2430.350296382303,1904.6764851737835,1924.4504828186555,864.4842565402888,1379.372511942559,1861.1785519350635,1807.4841821769166,1952.2501870895067,1455.0085560541781,1581.0475667223998,1900.0269836194386,1738.304016355608,1905.4053081764696,1860.4183112516878,1404.563684102987,1135.1742180679657,1083.3347892320774,1184.2672466504382
2005-12-01,3200.8635569443577,4766.889064922136,2992.9640889965667,2467.4884506311914,1672.6005647561974,3197.891423343793,2443.294358648881,2204.550652416276,1840.0502882517417,2404.428184017941,4666.451794715827,2775.8407009505704,2256.8182735369683,2001.273852737913,2492.7812996542007,2726.6500418703363,1410.7517213004169,1801.1823635392757,1483.5315804576958,2071.2156919951303,1506.5836872936613,2128.344858001245,2009.9348353694224,1911.0080126333253,1692.0268539197702,1565.2101363163215,1858.113048532024,1412.1950181870773,1221.4825250976069,1793.0908413602697,1766.9396010558237,1876.7415536455505,2175.335817647134,2431.5574651002403,1903.0801431781322,1927.9750915557609,886.62129158167,1386.1182813100354,1866.2708138971916,1815.3123278544663,1953.6972917992416,1466.298201250222,1586.298621336309,1907.6793190676392,1741.90582067796,1896.810166276321,1857.3152777459889,1402.2799287039968,1139.5363474887592,1087.1857482169296,1189.7121127490145
2006-01-01,3292.893605052086,4771.47510749304,3031.16647745544,2488.363618128045,1713.974753958794,3203.525291540926,2457.0364825519364,2217.72036115963,1847.682381046766,2426.574786311593,4684.149720409391,2785.451440557304,2264.364339723632,2011.9875629842702,2500.8255382957036,2724.325029470498,1413.5653191254582,1807.2043185578875,1481.527275740104,2073.569430667766,1507.4108840403285,2141.0131739152102,1996.1702681296472,1915.0250071934777,1693.8977236549827,1562.7675582964343,1863.2147095783903,1410.9777997862082,1227.272314251997,1787.6325955481773,1775.173552402011,1883.5488686651138,2174.0209562841246,2444.026048656282,1901.8086559649778,1927.5759403306142,910.0075107580666,1393.6989031876378,1873.106080467882,1824.1132238888658,1956.4769160656617,1480.4372777137787,1591.4724271125438,1918.0572158154118,1746.0888145716842,1889.2326352931063,1853.5463614858968,1402.2468670163637,1143.425265830897,1092.3736378221793,1196.925020163867
2006-02-01,3370.085891425099,4782.200760474223,3060.604093031302,2510.327351354192,1754.1605260766917,3211.266876103835,2471.0039590782867,2231.9820025548393,1854.246677991428,2446.2577135089064,4695.2960214160385,2796.2333104388185,2267.032509741516,2022.4606303152575,2506.375594456985,2720.5861296298735,1420.272461409368,1813.3106024208998,1481.666211618123,2067.4324396824186,1508.500189189607,2153.4348666948235,1981.0341650403934,1915.5091539550647,1698.1142266147608,1558.7255308914794,1865.2936291079354,1413.2868643592883,1233.7262679039761,1781.5448771439046,1784.3935136431605,1896.3177613407638,2169.3877520508327,2445.0246760609975,1902.227493292489,1927.0211379598427,931.9892080271487,1401.8801663082018,1875.8436059717342,1832.7705762178362,1957.9094424611205,1494.0042117127869,1596.565584154479,1922.4403337362444,1748.587283218809,1878.1433170075743,1850.91948562989,1400.419418188088,1146.8868285803517,1095.8981143411486,1203.0192950349235
2006-03-01,3454.4131072583973,4795.5648203041965,3095.1775984114984,2531.788288744797,1792.5965238699216,3216.627942037953,2484.201773451265,2245.359409570535,1860.098624035276,2463.6001004032,4710.106286298007,2807.4624782009287,2272.38479729678,2032.9809313925114,2511.3066430677036,2718.4522116401104,1426.8069418181185,1819.935840978063,1482.2837144605892,2064.730608958752,1509.9477110995965,2165.3964437363807,1968.8266842725347,1916.5682483276287,1704.029351741316,1555.0203060080303,1867.9143068796307,1415.8288113945375,1239.896217661148,1777.3463963949894,1793.176493300399,1908.0219210098599,2165.874930580248,2447.14431270534,1903.8038423752453,1926.0928462006004,952.0454058699472,1409.902586986162,1880.2953912587673,1840.8547161639954,1960.3268393551687,1505.3608101878515,1601.689844763049,1927.89615301057,1751.103688902232,1869.7774759312877,1849.8812933085846,1400.3036556896507,1149.6130427543828,1100.0925367932014,1208.3241429742814
2006-04-01,3542.8485276482043,4802.1494183349205,3130.3749337734007,2552.595491535522,1832.6941681884948,3222.55227686999,2497.5046237292668,2258.9572838053946,1866.0640301307305,2482.2584741322876,4729.607802786375,2817.767919678497,2277.144641979343,2043.4758621177068,2515.127131548947,2715.8161726070794,1433.5268524865187,1826.777392678435,1483.325607919079,2058.9075332169105,1511.543497060471,2177.4658438422007,1955.6781870507953,1917.5959693124976,1709.6461166155416,1551.3978727949823,1866.794230535876,1419.1052979914666,1246.0315259982879,1772.0471299881256,1802.220063003701,1919.2173253012184,2162.259879280202,2448.340306850568,1906.5543222060273,1925.6839694505888,973.9507405065636,1415.5233998863303,1881.5551463206943,1847.2085973841754,1962.21732870431,1516.8397481581364,1607.3004350084955,1931.6351269169381,1753.1231213650947,1861.101878269113,1848.5491630303081,1400.866655142835,1152.3447721783746,1104.1813566306116,1213.4366644116894
2006-05-01,3629.693919639365,4811.586593789799,3163.640984887519,2575.503291815961,1872.2184464074942,3227.951473345115,2510.5406355965197,2272.4951764932293,1871.9585482209893,2499.5627986576314,4751.735619180317,2829.522053191101,2282.248052997156,2053.9848187193206,2519.185213370065,2713.550932596839,1440.2385470765926,1834.0308196894875,1484.3313289220885,2048.1122972797493,1512.4766079392077,2188.2522913008584,1943.095663044256,1919.133085425517,1715.5903140251594,1548.8445350377615,1866.0324333116941,1422.3198472634444,1252.154526339972,1767.3672245915907,1810.9191322885442,1930.0284439471143,2159.2671020604075,2449.4812629572434,1909.2340715099208,1927.1241483129895,995.6518159747685,1421.4769113180264,1883.6572766385202,1854.0950085310974,1964.7549919115836,1527.9103969278817,1612.910067679922,1933.9162501837159,1754.805452347294,1853.066172795084,1848.4231959172198,1402.5499560078517,1154.7594763500738,1108.4141447383436,1218.411685699532
2006-06-01,3718.7572028357613,4818.615039428974,3195.748556743885,2600.7221761618434,1912.5389546373658,3233.1481467392487,2524.2447279315993,2286.044706451441,1877.5426576062835,2517.4487737379204,4772.096951493571,2841.455914800536,2287.2560834644255,2064.4590511972447,2523.2015372908577,2711.6461940052036,1446.9312135365099,1841.4147418344303,1484.423702120718,2037.8699461138074,1512.8581961036907,2199.730692916995,1928.8847198580545,1920.7481042652173,1721.4161198475388,1545.9637986260823,1865.147897006545,1425.036470111875,1258.3312923352628,1761.9692055660296,1819.6057948852756,1940.5422744944954,2157.0205822288326,2450.4373544519735,1911.8276423486502,1928.016389412998,1018.0927216600099,1427.8455202926898,1887.1133214488216,1861.514611240753,1966.8260765460132,1538.9487093213393,1618.6821515885154,1935.664455972966,1756.5144342421936,1844.3122137600426,1848.0027633501788,1404.1627546338725,1157.8137479708323,1112.5494278683843,1223.2863026063435
2006-07-01,3805.023729015964,4826.060763718586,3226.93890508445,2625.458863060676,1951.6698274911475,3238.010939956158,2537.931880388729,2299.782761596086,1883.1406237703457,2534.567456733761,4789.025915456034,2853.377665665488,2292.1942156440423,2074.941121816134,2527.4720979213826,2710.2153237991965,1453.6183049246195,1849.01990212069,1484.5227447528316,2028.808492857701,1513.024332321066,2211.2238160292795,1915.9723159970931,1922.4895408949192,1727.0467402983447,1543.4589032652925,1864.5375222150722,1427.6228161507142,1264.490707115052,1756.6084288846312,1828.178465438982,1950.7450921164686,2154.2301362030153,2451.4698137519144,1913.9544685613166,1929.2134222818909,1039.7791907476965,1434.5302765929825,1891.4320566896886,1869.3036504997417,1969.5443544845941,1550.446888891057,1623.9675027665394,1939.2107052959782,1759.3692860896558,1835.9620865897984,1847.6624987223565,1405.6468417441858,1161.1507872676445,1116.6413629786189,1228.031312272709
2006-08-01,3892.041583554627,4831.693212469494,3258.22833914478,2649.9067234465506,1991.1207669081818,3242.929602260871,2552.1486010821623,2313.8708427177367,1889.1306385899697,2553.8130684721996,4804.772144384318,2863.8539917215794,2297.033543521025,2085.4040813271863,2532.2842852218596,2707.599007419739,1460.3075082222324,1856.6268772941546,1484.9592912141486,2020.6503726177368,1513.149582151706,2222.901415204396,1902.6970344717945,1924.1436229772908,1732.546476253407,1540.0384232746171,1863.5335146669672,1429.8282349392055,1270.660238296354,1750.9725722470046,1836.850078565037,1960.8226306541812,2151.274580216001,2452.342158370887,1914.970397390805,1930.103229305717,1062.193908666896,1441.2314602382066,1896.2117213151266,1877.2724983644016,1971.7722655073114,1560.7375086622787,1629.2646610882334,1941.7442199093127,1762.0219560050527,1827.4533502242477,1846.9578675884518,1407.14613047139,1164.619201341479,1120.6336393515342,1232.8532440904937
2006-09-01,3980.87793640565,4835.871660090518,3287.8660624210183,2673.8576006276544,2031.063937926138,3247.587490038161,2566.2843875169583,2328.2838747064475,1895.2291511181381,2573.4750096242296,4821.457554768626,2874.1794084440176,2301.9870720890867,2095.8905532222684,2538.4772458714488,2704.936887665441,1466.982833286125,1864.150454470568,1485.281910815623,2012.7838802202384,1513.2072601378568,2235.284057536383,1889.2051957700792,1925.785339694272,1738.269766320648,1536.5278811152998,1862.698125581589,1431.904637568029,1276.7502394428238,1745.4219952169394,1845.5140487559704,1970.6843853404798,2148.028312338063,2453.2347733347665,1915.283172963087,1930.4010084088357,1085.041816663973,1448.0693869055312,1901.4692033207286,1885.3650210744806,1974.1546584496052,1571.056329397574,1634.4881850291815,1945.6985093850317,1764.5146728475179,1818.3845157857884,1845.4784471241605,1408.3439876764005,1168.7984174622723,1124.6641524111271,1237.8148396339886
