,소비자물가지수,기대인플레이션율,생산자물가지수,국내공급물가지수,수입물가지수,전산업생산지수,경기종합지수,제조업 평균가동률,생산지수-총지수,생산자제품 출하지수-총지수,생산자제품 재고지수-총지수,물가수준전망,경제심리지수,경제활동인구,실업률,경제활동참가율,예금은행대출금,M1상품별구성내역,주택담보대출,무담보콜금리,국고채금리(1년),국고채금리(10년),"회사채(3년,AA-)","회사채(3년,BBB-)",주택담보대출 연리,환율-원/미국달러,수입금액지수,수입물량지수,순상품교역조건지수,소득교역조건지수,주택매매가격지수,아파트 매매 가격지수,KOSPI 시가총액,미국 소비자물가지수,중국 생산자물가지수,미국 생산자물가지수,한국은행 기준금리,추계인구,남성 인구,여성 인구,고령 인구 비율(65세 이상),합계출산율,Wage,국내총생산대비(A/B) (%),기초연구,응용연구,개발연구,공공기관 및 기업 고위직(11),행정?경영 지원 및 마케팅 관리직(12),전문 서비스 관리직(13),건설·전기 및 생산 관련 관리직(14),판매 및 고객 서비스 관리직(15),과학 전문가 및 관련직(21),정보 통신 전문가 및 기술직(22),공학 전문가 및 기술직(23),보건·사회복지 및 종교 관련직(24),교육 전문가 및 관련직(25),법률 및 행정 전문직(26),경영·금융전문가 및 관련직(27),문화·예술·스포츠 전문가 및 관련직(28),경영 및 회계 관련 사무직(31),금융 사무직(32),법률 및 감사 사무직(33),상담·안내·통계 및 기타 사무직(39),경찰·소방 및 보안 관련 서비스직(41),돌봄·보건 및 개인 생활 서비스직(42),운송 및 여가 서비스직(43),조리 및 음식 서비스직(44),영업직(51),매장 판매 및 상품 대여직(52),통신 및 방문·노점 판매 관련직(53),농축산 숙련직(61),임업 숙련직(62),어업 숙련직(63),식품가공 관련 기능직(71),섬유·의복 및 가죽 관련 기능직(72),목재가구악기 및 간판 관련 기능직(73),금속 성형 관련 기능직(74),운송 및 기계 관련 기능직(75),전기 및 전자 관련 기능직(76),정보 통신 및 방송장비 관련 기능직(77),건설 및 채굴 관련 기능직(78),기타 기능 관련직(79),식품가공 관련 기계 조작직(81),섬유 및 신발 관련 기계 조작직(82),화학 관련 기계 조작직(83),금속 및 비금속 관련 기계 조작직(84),기계 제조 및 관련 기계 조작직(85),전기 및 전자 관련 기계 조작직(86),운전 및 운송 관련직(87),상하수도 및 재활용 처리 관련 기계 조작직(88),목재인쇄 및 기타 기계 조작직(89),건설 및 광업 관련 단순 노무직(91),운송 관련 단순 노무직(92),제조 관련 단순 노무직(93),청소 및 경비 관련 단순 노무직(94),가사·음식 및 판매 관련 단순 노무직(95),농림어업 및 기타 서비스 단순 노무직(99)
2020-06-01,99.71,1.6,99.47,98.96,101.41,102.3,96.5,68.5,98.7,99.6,100.3,132.0,68.2,28283.0,4.3,63.2,1805731.6,1060079.8,648637.7,0.48,0.719,1.392,2.218,8.515,2.88,1210.01,91.86,97.13,103.2,96.89,81.776,88.9,1420000000000.0,118.23,105.6,115.69,0.5,51836239.0,25925697.0,25910542.0,15.7,0.837,8590.0,4.8,0.693560816,1.035518129,3.070921055,18748.541516777062,10961.206908135153,8732.083131590474,8581.869801000028,8663.282147088767,4016.713395915971,4311.836383247739,4256.727767865225,3150.6794065492954,3682.8203559777394,7089.92567634698,4753.275593602807,3297.158867749456,3819.4670378109367,4237.728518046837,4167.5880958068055,2499.5470034198265,3011.291538908361,1482.718827692593,2329.281928732618,2090.708388883417,3776.497746139554,2342.295202516568,2357.7466106936586,2619.296504104963,1824.4936424233488,2196.541590354777,2355.4099666115185,2203.4679104138427,2802.8958744853408,3179.195142792019,3519.938506321302,3247.813731771577,3115.8457216956203,2898.7227400756715,2800.5208297774616,2910.406267648016,2633.3838495747877,3284.2656621524525,3212.1809251691984,3047.729436771963,3143.171653826382,2663.7118215810046,3326.359845223989,2783.3783271650814,2670.3783780556923,2498.897960308424,2212.794968924629,1932.8823582886464,1972.2890061025932,2175.102443630592
2020-07-01,99.63,1.7,99.69,99.55,100.57,99.0,96.7,69.8,100.5,99.3,103.2,135.0,76.7,28244.0,4.0,63.1,1819923.2,1076665.6,650528.7,0.48,0.689,1.36,2.219,8.544,2.84,1198.9,99.82,102.42,101.02,102.01,82.495,89.7,1530000000000.0,118.82,106.0,116.47,0.5,51836239.0,25925697.0,25910542.0,15.7,0.837,8596.656468,4.809465647,0.69499768,1.034533952,3.079928326,18844.484544123297,11038.216515455077,8779.9031999089,8636.309270287678,8707.630202876788,4032.932792571742,4324.297181130075,4263.311879288134,3155.740201613477,3686.854792746114,7133.081605238996,4764.976999498234,3302.5542198086887,3835.3238118665663,4253.2305637206055,4178.840197698998,2505.4938860281563,3023.27397173746,1482.207942389541,2349.942285450948,2095.2927883725733,3786.746485954137,2342.8385586887207,2358.45552599926,2621.486212581137,1810.594741341884,2205.7651823969427,2357.647990359705,2205.1156139682857,2807.904881355691,3200.2462385412514,3528.6636592196664,3256.4045494256397,3119.7602096737464,2900.64903472499,2806.814524497523,2904.989786589705,2655.4027620210104,3311.970252893156,3235.066994444998,3066.0594552468256,3153.5443438443035,2673.5270126651194,3333.5239898864093,2788.236909447418,2669.310988833058,2511.7253679610544,2221.225808517908,1937.0953048489723,1976.294408166316,2176.652191485652
2020-08-01,100.19,1.8,100.18,99.81,99.49,95.3,97.1,70.4,94.2,93.1,103.9,139.0,82.9,27949.0,3.1,62.4,1837915.6,1087250.7,655593.2,0.51,0.671,1.373,2.192,8.542,2.79,1186.85,91.39,93.48,101.53,95.43,83.137,90.3,1580000000000.0,119.2,106.3,116.28,0.5,51836239.0,25925697.0,25910542.0,15.7,0.837,8602.499222,4.81707655,0.696529461,1.033787095,3.086748166,18949.872874573797,11116.825205249716,8829.03420156572,8691.342669003789,8753.609914060538,4052.155922973527,4337.769246727406,4269.323108528369,3160.7320965880203,3692.0084076952594,7175.066333839957,4776.485238754872,3307.9743374341047,3851.551485262943,4268.608689187673,4190.017844163467,2511.8855527460323,3035.296739470032,1482.9910602870686,2375.022515199781,2101.055366285474,3796.620420993489,2343.474217155944,2358.500245416013,2623.5933536916914,1795.801687963647,2215.3629309726107,2359.5166813101305,2207.673561191157,2812.5580614840587,3222.394765482636,3537.824164383604,3264.750669889388,3123.465797114441,2902.0948274451425,2813.229634523277,2899.8794284986343,2678.2048543549545,3340.4820518064616,3259.449341807186,3084.941726207976,3164.747903648652,2683.729591934506,3341.7145795551387,2794.082330093787,2668.1429891196985,2526.8458107269585,2231.144103193524,1941.7474011399108,1980.25567644302,2178.4712620359523
2020-09-01,100.74,1.9,100.38,99.9,98.37,101.7,97.5,73.7,106.2,107.3,97.7,139.0,77.4,28012.0,3.6,62.5,1852162.6,1110397.1,661496.1,0.48,0.705,1.5,2.239,8.59,2.75,1178.8,99.8,101.68,101.79,114.44,83.798,90.8,1580000000000.0,119.36,106.4,116.37,0.5,51836239.0,25925697.0,25910542.0,15.7,0.837,8608.688248,4.824270048,0.698377243,1.033156536,3.092717568,19064.178106031693,11196.494266337832,8879.60890199163,8746.643751319472,8801.707472042446,4073.659141944965,4352.244048884335,4275.081854957661,3165.8077180410364,3697.7507963922462,7216.124948650467,4788.1109132168285,3313.520751795593,3867.99996250418,4283.673165493113,4201.127056769644,2518.678699345496,3047.416539200793,1484.9448471627948,2403.0734248533613,2107.866381701946,3806.1661791272754,2344.343976663436,2358.1447431105757,2625.792483186337,1780.702364099471,2225.307292600254,2361.3211782029143,2211.2812677301163,2816.9557988419824,3245.2236130998363,3547.5012511220625,3272.943212752726,3126.9950489818075,2903.3425107473176,2819.733976590798,2895.391779587605,2701.476897595464,3369.2253683505983,3284.9621029725085,3104.12948198947,3176.63294039752,2694.3323219302924,3350.7869227160822,2800.79710313887,2666.9659836815567,2543.97804428455,2242.3199271570024,1946.7645006313544,1984.3613820463847,2180.542327989608
2020-10-01,100.18,1.8,99.98,98.96,96.2,99.5,97.9,73.6,102.5,102.8,96.9,139.0,88.6,28116.0,3.7,62.7,1873103.1,1130987.6,667676.2,0.5,0.68,1.507,2.239,8.598,2.72,1144.68,100.16,102.28,102.67,107.79,84.359,91.2,1550000000000.0,119.41,106.4,117.84,0.5,51836239.0,25925697.0,25910542.0,15.7,0.837,8614.966412,4.830681518,0.700381922,1.032693895,3.09758059,19186.87183640012,11276.684987538163,8931.760066617322,8801.886271405825,8852.409068224926,4096.718804309693,4367.713056445458,4280.908517947739,3171.1196925406334,3703.551554404145,7256.502536171123,4800.164624728211,3319.29499406304,3884.519148094391,4298.234263681994,4212.1738570869575,2525.830021598585,3059.690068024457,1487.9459687943345,2432.64582128593,2115.596093701811,3815.430388225157,2345.589635956391,2357.6529932496,2628.2581568147825,1765.884651560187,2235.5707237983443,2363.3666197781745,2216.0782492328217,2821.1984774009998,3268.3156708765114,3557.7761487439857,3281.073297605554,3130.380530239945,2904.674477142703,2826.295367436159,2891.8434260694244,2724.9056627613804,3397.624511983793,3311.2394136577072,3123.375954925364,3189.0500612489977,2705.347965193607,3360.596327855138,2808.2637426173515,2665.871577284573,2562.840824312238,2254.5233546138666,1952.0724567931932,1988.800096090088,2182.848062054728
2020-11-01,100.09,1.8,100.06,98.75,96.19,102.7,98.4,73.4,105.9,105.6,95.6,138.0,91.7,28208.0,3.4,62.8,1893044.7,1139632.4,673694.6,0.5,0.7,1.61,2.247,8.636,2.69,1116.76,103.35,104.46,103.05,110.42,85.568,91.9,1780000000000.0,119.34,107.01,118.81,0.5,51836239.0,25925697.0,25910542.0,15.7,0.837,8622.116205,4.837136741,0.702687217,1.032349823,3.102068793,19317.425663582224,11356.85865766947,8985.620460873484,8856.743983433962,8906.200894010397,4120.6112648913495,4384.167738255376,4287.123496870336,3176.82064665492,3708.880277298023,7296.44418290253,4812.956975133127,3325.3985954063314,3900.958946537688,4312.102254799388,4223.164266684835,2533.2962152773384,3072.174023035737,1491.8710909593044,2462.290511371731,2124.114761364892,3824.459676156797,2347.352993780006,2357.2889699997413,2631.164930326735,1751.936432156626,2246.12568108535,2365.958144776029,2222.204021346931,2825.3864811326494,3291.2538282963224,3568.7300865583197,3289.2320440377757,3133.654805852956,2906.3731191424863,2832.88162379543,2889.550954156893,2748.1779208715466,3425.103792164273,3337.915409579526,3142.4343773497126,3201.8498733611764,2716.789284265577,3370.998103458209,2816.3647625639114,2664.951374694692,2583.152906488435,2267.5244597696383,1957.59712309532,1993.7603896878056,2185.371136939425
2020-12-01,100.33,1.8,100.84,99.49,98.16,113.9,98.5,74.3,111.9,110.6,94.5,139.0,85.5,27661.0,4.1,61.6,1893716.2,1164720.1,679641.6,0.51,0.719,1.675,2.211,8.619,2.67,1095.13,114.91,113.25,102.71,116.94,86.735,93.1,1980000000000.0,119.45,108.21,119.88,0.5,51836239.0,25925697.0,25910542.0,15.7,0.837,8630.024726,4.843600557,0.705154044,1.032128802,3.106282551,19455.311185481136,11436.476565550498,9041.32285019081,8910.890641574983,8963.56914080128,4144.6128785135725,4401.59956315869,4294.047191097177,3183.0632069520057,3713.206560640951,7336.194975345287,4826.798566275687,3331.933086995356,3917.1692623381855,4325.087409890366,4234.104307132706,2541.033976153797,3084.925101329346,1496.5968794353205,2490.558301985006,2133.292643771013,3833.300670791856,2349.775848879476,2357.316647527656,2634.687359471904,1739.44558769962,2256.944620979745,2369.400891936598,2229.798099720104,2829.6201940084693,3313.620974842931,3580.4442938740085,3297.510571639289,3136.8504407849405,2908.7208292578557,2839.460562404686,2888.830950062816,2770.980442944805,3451.087518350266,3364.624226454709,3161.057981596572,3214.882983892146,2728.669041687332,3381.847558011195,2824.982677013233,2664.296980677853,2604.633046491552,2281.0933168298416,1963.2643530076243,1999.430833953217,2188.094225351812
2021-01-01,101.04,1.8,101.96,101.23,101.79,98.0,98.2,72.5,104.5,103.3,97.4,142.0,92.6,27388.0,5.7,60.9,1911098.6,1183360.4,683967.6,0.49,0.695,1.731,2.143,8.543,2.66,1097.49,114.99,108.85,100.69,103.05,87.767,94.1,2050000000000.0,119.96,102.69,121.15,0.5,51769539.0,25870941.0,25898598.0,16.6,0.808,8639.583155,4.850902236,0.707956931,1.031997589,3.11091014,19600.0,11515.0,9099.0,8964.0,9024.999999999998,4167.999999999999,4420.0,4302.0,3190.0,3716.0,7376.0,4841.999999999999,3338.9999999999995,3933.0,4336.999999999999,4245.0,2549.0,3097.9999999999995,1502.0000000000002,2516.0,2143.0,3842.0,2353.0000000000005,2358.0,2638.9999999999995,1729.0,2268.0,2374.0,2239.0,2834.0,3335.0,3592.9999999999995,3305.9999999999995,3140.0,2912.0000000000005,2846.0,2890.0,2793.0,3475.0,3390.9999999999995,3179.0,3228.0,2740.9999999999995,3393.0,2834.0,2664.0,2627.0,2295.0,1969.0,2006.0,2191.0
2021-02-01,101.58,2.0,102.8,102.85,106.28,94.5,98.3,75.7,96.0,94.7,98.5,144.0,96.5,27718.0,4.9,61.6,1926681.1,1206555.6,691012.6,0.49,0.671,1.845,2.055,8.439,2.66,1111.72,109.67,100.48,99.42,96.99,88.962,95.4,2080000000000.0,120.62,103.49,122.32,0.5,51769539.0,25870941.0,25898598.0,16.6,0.808,8650.920513,4.8592414,0.71102805,1.031946335,3.116229622,19750.764292868724,11591.909450406309,9158.65013653449,9015.759904638486,9090.739484913667,4190.164546542875,4439.340117373504,4311.2332662243325,3197.758219645982,3716.854674606601,7416.052201067147,4858.784757781351,3346.671763059877,3948.326684978271,4347.715556779159,4255.852458838555,2557.151773063209,3111.426599871617,1507.9659287939537,2537.514005545736,2153.121231760154,3850.610475336215,2357.134372248845,2359.544303972318,2644.228839103381,1721.0636087656912,2279.2578620645954,2379.989741995368,2249.889274519559,2838.608058136322,3355.0515440581594,3606.447257827893,3314.776118310346,3143.137174358304,2916.4254342667577,2852.4783566368965,2893.2956321979445,2813.9782542225744,3496.4045272726503,3416.7356869369414,3196.0655647235358,3241.0789768556538,2753.785772014261,3404.340370657787,2843.322048307512,2664.12792943685,2649.9926604453976,2309.049573274161,1974.7471774039143,2013.6052030524293,2194.075293494923
2021-03-01,101.84,2.1,103.89,104.89,109.97,108.3,98.7,74.3,112.1,111.8,95.6,146.0,101.4,28138.0,4.3,62.5,1937175.1,1231321.1,696280.0,0.49,0.684,2.04,2.091,8.459,2.65,1131.02,128.65,113.76,97.77,110.62,90.135,96.4,2130000000000.0,121.47,105.1,123.39,0.5,51769539.0,25870941.0,25898598.0,16.6,0.808,8663.93813,4.868684879,0.714265243,1.031954955,3.122430502,19906.07860112435,11666.762208436092,9219.733329238725,9065.914568453403,9160.072896468217,4210.960684808864,4459.509382871794,4321.722105510915,3206.3633288529163,3715.862598349643,7456.335953546728,4877.02783961974,3354.9043946935058,3963.1273265322575,4357.370654301919,4266.643165129855,2565.4499434915697,3125.1175166849366,1514.4153834097744,2555.3890917703607,2163.597311273697,3859.2096430968,2362.156396181565,2361.9200455557225,2650.305589745009,1715.6045852929892,2290.6586006920497,2387.3209281078853,2262.305622352857,2843.453627676695,3373.74725053593,3620.7114145799096,3323.8533941629207,3146.300158304295,2921.941576502574,2858.9164656487083,2898.6391429529467,2833.8764324643803,3515.4203131311783,3441.759528006276,3212.26740724866,3254.107761681329,2766.993371619005,3415.87214220678,2852.945349713547,2664.651833803217,2673.430472272189,2323.187059800473,1980.5180379971457,2022.1787347771708,2197.3235780588025
2021-04-01,101.98,2.1,104.88,105.97,109.72,103.7,99.5,73.3,106.8,105.4,96.2,145.0,105.6,28361.0,4.0,63.0,1960962.0,1257170.1,697883.7,0.48,0.659,2.041,1.983,8.351,2.65,1119.4,130.93,113.08,98.96,105.24,91.091,97.4,2200000000000.0,122.47,106.1,124.58,0.5,51769539.0,25870941.0,25898598.0,16.6,0.808,8679.867794,4.880260588,0.717894396,1.032005516,3.130333532,20064.218049630705,11739.134766325602,9281.575108359904,9114.222296166094,9232.04535749427,4230.358143833241,4480.376863837061,4333.372576874293,3215.815357862736,3713.2402687823833,7496.783490138625,4896.517125146348,3363.6248108891323,3977.4055548722513,4366.167127248155,4277.348692337792,2573.8559499084545,3138.956549909907,1521.2778918030506,2570.2616250768065,2174.3833533913325,3867.881233263376,2368.01062871579,2365.039013250216,2657.113396330501,1712.467158775284,2302.136196800892,2395.8735028117526,2276.02877925925,2848.5277429379234,3391.1365137588014,3635.68664106093,3333.230964750855,3149.5282721784906,2928.425281538545,2865.345763688222,2905.872770578002,2852.710652743872,3532.3055512394963,3466.058584953542,3227.670158886342,3267.101649712078,2780.5806629726726,3427.628419616464,2862.889234744503,2665.518669923691,2697.1530176780257,2337.3924725156103,1986.3419944190496,2031.6016309514912,2200.752485816685
2021-05-01,102.05,2.2,105.45,106.6,112.98,103.1,99.5,72.6,104.5,102.8,96.1,146.0,105.5,28698.0,4.0,63.7,1963575.1,1264219.8,699668.6,0.48,0.611,2.131,1.891,8.259,2.64,1123.28,123.88,106.57,100.19,103.98,91.964,98.3,2240000000000.0,123.45,107.81,125.49,0.5,51769539.0,25870941.0,25898598.0,16.6,0.808,8698.030161,4.893603014,0.721691013,1.032077041,3.139818772,20223.457763251587,11808.603616311088,9343.50100414522,9160.441392497883,9305.701990822456,4248.326652651278,4501.811627611499,4346.09073932901,3226.1143369173737,3709.2041834580696,7537.327043542717,4917.040493992351,3372.759927635,3991.1650002085385,4374.306810297742,4287.945613926256,2582.3312309372327,3152.8274990164746,1528.4829819293695,2582.7679718680006,2185.4344729637623,3876.708975817568,2374.641626769146,2368.8129955557997,2664.535403265469,1711.4955584059646,2313.624631309649,2405.527410581168,2290.8384809980957,2853.82143823681,3407.2687280522628,3651.26710807583,3342.907967267279,3152.8608363214003,2935.753404205765,2871.7976874082224,2914.838753386105,2870.4970330795027,3547.3184352615126,3489.6199195242807,3242.3384509475472,3280.075936182945,2794.505510233705,3439.642307856326,2873.173033926776,2666.6753946228614,2720.9998788605585,2351.645824356245,1992.2484593089805,2041.754927352653,2204.3696488936125
2021-06-01,102.05,2.3,106.01,107.63,116.05,109.8,99.5,73.5,110.7,108.1,93.5,147.0,109.6,28730.0,3.8,63.7,1971439.5,1285488.7,702662.5,0.51,0.798,2.103,1.913,8.29,2.64,1121.3,128.88,107.9,99.33,107.83,93.169,100.0,2310000000000.0,124.6,108.11,125.84,0.5,51769539.0,25870941.0,25898598.0,16.6,0.808,8720.0,4.91,0.725918277,1.032155789,3.151925934,20382.072866850824,11874.745250628792,9404.836546841863,9204.33016217011,9380.087919283404,4264.835940298246,4523.682741537295,4359.782651889604,3237.260296258764,3703.970839929956,7577.898846458882,4938.385825788926,3382.2366609193527,4004.4092927514057,4381.991538130553,4298.41050335914,2590.837225201274,3166.6141634745827,1535.9601817443186,2593.544498546872,2196.705784841686,3885.776600740997,2381.99394725926,2373.1537809724755,2672.454754955527,1712.5340133784196,2325.057885136848,2416.162595890328,2306.5144633287496,2859.3257478901573,3422.193287741804,3667.346986429486,3352.883538905324,3156.3371710735382,2943.8027993353303,2878.3036734614952,2925.37932969025,2887.251691489726,3560.717158861137,3512.430593464031,3256.336914743241,3293.045916328981,2808.7257775605426,3451.9469118958527,2883.816077786763,2668.068964725317,2744.8106380174377,2365.927128259049,1998.266845306293,2052.519659757922,2208.18269941463
2021-07-01,102.26,2.3,107.04,109.73,120.23,104.1,99.5,74.5,110.6,105.2,98.9,147.0,104.2,28568.0,3.2,63.4,1992402.0,1296969.0,709178.1,0.53,0.91,1.976,1.888,8.245,2.64,1143.98,137.89,111.79,97.77,105.95,94.256,101.2,2250000000000.0,125.2,108.71,126.8,0.5,51769539.0,25870941.0,25898598.0,16.6,0.808,8745.476529,4.92931139,0.7304526,1.03222782,3.16665222,20538.33848529223,11937.136161514976,9464.907266697031,9245.646909904108,9454.248265707736,4279.85573580942,4545.859272956643,4374.354373570622,3249.253266128841,3697.7567357512953,7618.431131587002,4960.341000167256,3391.981926730437,4017.1420627111447,4389.4231454264645,4308.719934100334,2599.3353713239485,3180.2003427541804,1543.6390192034864,2603.2275715163505,2208.152403875809,3895.167838015288,2390.01214710376,2377.9731580002467,2680.754595806288,1715.4267528860391,2336.369939201019,2427.659003213432,2322.8364620105717,2865.03170621477,3435.959587152916,3683.8204469267775,3363.15681685812,3159.996596775418,2952.450321758337,2884.8951585008253,2937.336737803432,2902.9907459929964,3572.759915702281,3534.4776685183338,3269.730181584391,3306.0268853852326,2823.199329111627,3464.5753367045304,2894.8376968508605,2669.646337055648,2768.424877346315,2380.216397160698,2004.4265650503423,2063.776863944561,2212.199269504783
2021-08-01,102.75,2.4,107.6,110.87,121.79,101.4,99.5,74.9,105.2,98.6,103.5,149.0,105.4,28346.0,2.6,62.8,2005346.5,1304432.6,715545.4,0.56,1.001,1.905,1.838,8.17,2.65,1160.34,132.72,106.13,96.5,100.77,95.666,102.6,2310000000000.0,125.46,109.52,127.77,0.75,51769539.0,25870941.0,25898598.0,16.6,0.808,8771.326142,4.9490083,0.734770015,1.03230093,3.181980705,20690.529743439627,11995.35284120588,9523.038693957924,9284.14994042121,9527.228152926084,4293.355768220068,4568.210289211732,4389.711963386605,3262.0932767695376,3690.778368475341,7658.856131626952,4982.693896758513,3401.922641056497,4029.3669402980418,4396.803466865348,4318.850479613733,2607.787107928625,3193.4698363252114,1551.4490222624606,2612.4535571793654,2219.7294449168307,3904.966417622062,2398.640783220273,2383.182915139116,2689.3180702233662,1720.0180061222115,2347.4947744206893,2439.8965770246787,2339.5842128029167,2870.9303475274505,3448.617020611088,3700.581660372581,3373.7269383187986,3163.878433767552,2961.57282630588,2891.603579178998,2950.553216038645,2917.7303146077666,3583.7048994488546,3555.748206432729,3282.5828827819646,3319.034138586749,2837.8840290453977,3477.560687251845,2906.257221645466,2671.354468438441,2791.682179044842,2394.493643997863,2010.757031180484,2075.4075756898364,2216.4269912891136
2021-09-01,103.17,2.4,108.0,111.35,124.58,104.5,99.4,74.2,106.3,102.0,101.7,149.0,104.9,28439.0,2.7,63.0,2020839.2,1328615.1,721956.2,0.77,1.073,2.061,1.953,8.197,2.66,1169.54,133.6,107.04,97.24,106.7,97.123,103.8,2230000000000.0,125.8,110.72,128.02,0.75,51769539.0,25870941.0,25898598.0,16.6,0.808,8802.781639,4.97289787,0.739737487,1.032412914,3.200816451,20836.921766156825,12048.97178193776,9578.556358871729,9319.59755844275,9598.072703769076,4305.305766565467,4590.604857644753,4405.761480352096,3275.780358422788,3683.252235655344,7699.1060792786175,5005.23239519388,3411.985719885777,4041.087555722385,4404.334337127082,4328.778713363227,2616.1538736386747,3206.306443657623,1559.3197188768288,2621.8588219388444,2231.392022815454,3915.256069542944,2407.8244125264277,2388.6948408890835,2698.028322612375,1726.152002280327,2358.366371714386,2452.755261798267,2356.537451465142,2877.012706145003,3460.21498244181,3717.524797571775,3384.593040480489,3168.022002390453,2971.047167809056,2898.4603721488,2964.871002708884,2931.48651535249,3593.8103037647656,3576.229268952757,3294.9596496469267,3332.0829711685783,2852.737741520297,3490.9360685072834,2918.093982696976,2673.1403156982888,2814.422125310669,2408.738881707218,2017.287656336073,2087.2928307710117,2220.873496892668
2021-10-01,103.35,2.4,109.12,113.09,131.11,105.3,99.6,74.6,109.3,103.6,104.4,149.0,106.2,28528.0,2.8,63.2,2037461.7,1334024.4,727403.7,0.75,1.178,2.399,2.302,8.376,2.69,1182.82,139.29,109.31,96.1,103.82,98.14,105.0,2160000000000.0,126.84,113.53,129.7,0.75,51769539.0,25870941.0,25898598.0,16.6,0.808,8835.757114,4.997690967,0.744674721,1.032574241,3.220534931,20975.789678307643,12097.56947594686,9630.785791685648,9351.748068690067,9665.827041067336,4315.675459880888,4612.912045597901,4422.40898348164,3290.3145413305265,3675.39483484456,7739.113207241877,5027.744375104536,3422.0980792065234,4052.307539194466,4412.217590891541,4338.48120881271,2624.397107077468,3218.5939642213625,1567.1806370021793,2632.0797321977197,2243.095252422381,3926.120523759556,2417.5075919398505,2394.420723750154,2706.76849737893,1733.6729705537746,2368.918712000637,2466.115002008395,2373.4759137566075,2883.2698163842315,3470.8028669705727,3734.5440293292368,3395.754260536326,3172.466622984637,2980.750201098961,2905.4969740630163,2980.132336127145,2944.275466245623,3603.3343223139264,3595.907917823959,3306.9251134902447,3345.188678365771,2867.7183306947672,3504.734585440332,2930.3673105317885,2674.95083565978,2836.484298341448,2422.9321232254365,2024.047853156464,2099.313664965351,2225.5464184404896
